Date,evapConowingo,evapMuddyrun,qLateral,qMarietta,qMuddyrun
1963-06-22,0.2,0.2,239,15200,3.0
1963-06-23,0.22,0.22,211,14100,2.7
1963-06-24,0.21,0.21,198,13700,2.5
1963-06-25,0.23,0.23,194,12100,2.4
1963-06-26,0.25,0.25,172,11200,2.2
1963-06-27,0.23,0.23,117,10600,1.4
1963-06-28,0.23,0.23,82,9910,1.0
1963-06-29,-0.89,-0.89,114,9510,1.3
1963-06-30,0.24,0.24,379,10200,4.8
1963-01-07,0.18,0.18,295,11100,3.2
1963-02-07,0.21,0.21,221,10000,2.6
1963-03-07,0.19,0.19,196,9370,2.4
1963-04-07,0.21,0.21,174,8990,2.2
1963-05-07,0.18,0.18,177,8950,2.2
1963-06-07,0.21,0.21,146,8490,1.8
1963-07-07,0.23,0.23,123,8540,1.5
1963-08-07,0.28,0.28,125,7980,1.6
1963-09-07,0.22,0.22,132,7280,1.7
1963-10-07,0.23,0.23,142,6800,1.8
1963-11-07,0.26,0.26,163,6570,2.0
1963-12-07,0.24,0.24,155,6610,1.9
1963-07-13,0.2,0.2,113,6120,1.4
1963-07-14,-0.2,-0.2,113,6230,1.4
1963-07-15,0.25,0.25,141,6880,1.8
1963-07-16,0.1,0.1,179,6570,2.3
1963-07-17,0.24,0.24,153,6310,2.0
1963-07-18,0.28,0.28,142,5930,1.8
1963-07-19,0.21,0.21,136,5930,1.7
1963-07-20,0.22,0.22,118,5680,1.5
1963-07-21,0.24,0.24,112,6080,1.4
1963-07-22,0.11,0.11,127,5900,1.6
1963-07-23,0.2,0.2,140,5970,1.8
1963-07-24,0.19,0.19,136,7240,1.8
1963-07-25,0.21,0.21,122,7560,1.6
1963-07-26,0.21,0.21,111,7850,1.4
1963-07-27,0.21,0.21,97,8360,1.2
1963-07-28,-0.1,-0.1,88,7240,1.1
1963-07-29,0.1,0.1,108,7120,1.4
1963-07-30,0.19,0.19,140,6610,1.8
1963-07-31,0.21,0.21,126,6190,1.6
1963-01-08,-1.07,-1.07,560,6420,7.6
1963-02-08,0.23,0.23,732,7480,9.9
1963-03-08,0.17,0.17,256,6570,3.4
1963-04-08,-0.43,-0.43,282,6420,3.7
1963-05-08,0.2,0.2,212,6120,2.7
1963-06-08,0.19,0.19,183,6120,2.2
1963-07-08,0.15,0.15,158,5860,2.0
1963-08-08,0.19,0.19,155,5460,2.0
1963-09-08,0.19,0.19,145,5010,1.8
1963-10-08,0.16,0.16,133,4910,1.7
1963-11-08,0.19,0.19,120,4550,1.5
1963-12-08,0.17,0.17,121,4450,1.6
1963-08-13,-0.9,-0.9,126,4100,1.6
1963-08-14,0.14,0.14,130,4480,1.7
1963-08-15,0.19,0.19,126,3940,1.6
1963-08-16,0.2,0.2,121,4260,1.6
1963-08-17,0.17,0.17,109,4220,1.4
1963-08-18,0.2,0.2,106,4070,1.4
1963-08-19,-0.16,-0.16,104,3760,1.4
1963-08-20,-0.55,-0.55,148,4260,1.9
1963-08-21,0.16,0.16,281,5080,3.5
1963-08-22,0.12,0.12,194,4880,2.3
1963-08-23,0.18,0.18,179,4450,2.2
1963-08-24,0.18,0.18,168,4320,2.1
1963-08-25,0.18,0.18,146,4000,1.8
1963-08-26,0.17,0.17,129,3970,1.6
1963-08-27,0.17,0.17,123,4160,1.6
1963-08-28,0.17,0.17,121,4190,1.6
1963-08-29,0.17,0.17,118,4160,1.5
1963-08-30,0.19,0.19,109,3940,1.4
1963-08-31,0.16,0.16,107,4100,1.4
1963-01-09,0.19,0.19,94,3910,1.2
1963-02-09,0.14,0.14,87,3670,1.1
1963-03-09,0.05,0.05,97,3490,1.3
1963-04-09,-0.13,-0.13,2865,5610,38.9
1963-05-09,0.15,0.15,467,5720,6.3
1963-06-09,0.15,0.15,287,5820,3.5
1963-07-09,0.15,0.15,247,4740,2.7
1963-08-09,0.14,0.14,218,4640,2.4
1963-09-09,0.13,0.13,206,4480,2.3
1963-10-09,0.17,0.17,200,4220,2.2
1963-11-09,0.17,0.17,184,4160,2.0
1963-12-09,0.15,0.15,160,4740,2.0
1963-09-13,0.13,0.13,132,4610,1.6
1963-09-14,0.14,0.14,124,4480,1.6
1963-09-15,-0.02,-0.02,117,4160,1.6
1963-09-16,-1.27,-1.27,127,4350,1.7
1963-09-17,0.01,0.01,209,4290,2.7
1963-09-18,0.12,0.12,194,4420,2.6
1963-09-19,0.13,0.13,230,4380,3.1
1963-09-20,0.12,0.12,121,3790,1.6
1963-09-21,0.11,0.11,102,3790,1.4
1963-09-22,0.11,0.11,116,3350,1.6
1963-09-23,0.12,0.12,114,3230,1.5
1963-09-24,0.12,0.12,118,3040,1.6
1963-09-25,0.09,0.09,106,2740,1.4
1963-09-26,0.1,0.1,122,2710,1.6
1963-09-27,0.12,0.12,114,2710,1.5
1963-09-28,0.11,0.11,106,2840,1.4
1963-09-29,-2.2,-2.2,579,4220,7.8
1963-09-30,0.1,0.1,670,4420,9.0
1963-01-10,0.1,0.1,250,3690,3.4
1963-02-10,0.12,0.12,180,3580,2.3
1963-03-10,-0.25,-0.25,160,3520,2.0
1963-04-10,0.1,0.1,146,3430,1.9
1963-05-10,0.13,0.13,137,3170,1.8
1963-06-10,0.13,0.13,135,3160,1.8
1963-07-10,0.1,0.1,183,3010,2.4
1963-08-10,0.1,0.1,182,2950,2.4
1963-09-10,0.1,0.1,132,2710,1.8
1963-10-10,0.12,0.12,73,2830,1.0
1963-11-10,0.09,0.09,123,2690,1.6
1963-12-10,0.08,0.08,127,2610,1.7
1963-10-13,0.07,0.07,127,2510,1.7
1963-10-14,0.09,0.09,132,2700,1.8
1963-10-15,0.1,0.1,117,2640,1.6
1963-10-16,0.1,0.1,132,2450,1.8
1963-10-17,0.09,0.09,115,2490,1.5
1963-10-18,0.09,0.09,111,2480,1.5
1963-10-19,0.1,0.1,105,2140,1.4
1963-10-20,0.08,0.08,94,2460,1.2
1963-10-21,0.08,0.08,105,2490,1.4
1963-10-22,0.08,0.08,98,2480,1.3
1963-10-23,0.07,0.07,115,2300,1.5
1963-10-24,0.06,0.06,115,2180,1.5
1963-10-25,0.1,0.1,118,2360,1.6
1963-10-26,0.07,0.07,82,2350,1.1
1963-10-27,0.06,0.06,76,2490,1.0
1963-10-28,0.08,0.08,86,2540,1.1
1963-10-29,0.08,0.08,86,2490,1.1
1963-10-30,0.07,0.07,95,2450,1.2
1963-10-31,0.07,0.07,99,2310,1.3
1963-01-11,-0.68,-0.68,91,2100,1.2
1963-02-11,-0.22,-0.22,108,2320,1.4
1963-03-11,0.0,0.0,120,2390,1.6
1963-04-11,0.0,0.0,135,2220,1.8
1963-05-11,-0.21,-0.21,113,2410,1.5
1963-06-11,-1.92,-1.92,155,2720,2.0
1963-07-11,-0.88,-0.88,2416,5860,32.4
1963-08-11,-0.02,-0.02,2017,7290,26.2
1963-09-11,0.0,0.0,699,7340,8.8
1963-10-11,0.0,0.0,415,7570,5.3
1963-11-11,0.0,0.0,342,9790,4.5
1963-12-11,0.0,0.0,289,10900,3.8
1963-11-13,0.0,0.0,247,12400,3.2
1963-11-14,0.0,0.0,235,11500,3.1
1963-11-15,0.0,0.0,227,9510,3.0
1963-11-16,0.0,0.0,199,8340,2.6
1963-11-17,0.0,0.0,194,7690,2.6
1963-11-18,0.0,0.0,206,6940,2.7
1963-11-19,0.0,0.0,190,6580,2.5
1963-11-20,0.0,0.0,182,6000,2.4
1963-11-21,-0.03,-0.03,181,5520,2.4
1963-11-22,0.0,0.0,181,5320,2.4
1963-11-23,-0.89,-0.89,226,5610,3.0
1963-11-24,0.0,0.0,906,5950,12.2
1963-11-25,0.0,0.0,400,6060,5.3
1963-11-26,0.0,0.0,306,5690,4.0
1963-11-27,0.0,0.0,254,5790,3.3
1963-11-28,0.0,0.0,242,5630,3.2
1963-11-29,-1.0,-1.0,286,6290,3.7
1963-11-30,-0.44,-0.44,2240,13200,26.7
1963-01-12,0.0,0.0,1144,20800,12.7
1963-02-12,0.0,0.0,587,30000,7.0
1963-03-12,-0.01,-0.01,476,36400,5.9
1963-04-12,0.0,0.0,416,34600,5.2
1963-05-12,0.0,0.0,371,27200,4.7
1963-06-12,0.0,0.0,351,23000,4.5
1963-07-12,0.0,0.0,319,20100,4.1
1963-08-12,-0.85,-0.85,325,18500,4.1
1963-09-12,0.0,0.0,1493,20100,17.0
1963-10-12,0.0,0.0,842,24300,9.1
1963-11-12,0.0,0.0,520,28600,6.1
1963-12-12,-0.21,-0.21,463,37700,5.6
1963-12-13,0.0,0.0,429,37600,5.2
1963-12-14,-0.11,-0.11,405,32200,4.9
1963-12-15,0.0,0.0,322,25200,4.0
1963-12-16,0.0,0.0,314,15000,4.0
1963-12-17,0.0,0.0,310,12000,3.9
1963-12-18,-0.12,-0.12,299,13000,3.8
1963-12-19,0.0,0.0,273,9600,3.5
1963-12-20,0.0,0.0,250,9400,3.2
1963-12-21,0.0,0.0,259,7400,3.4
1963-12-22,0.0,0.0,243,7000,3.2
1963-12-23,-0.38,-0.38,257,8000,3.4
1963-12-24,0.0,0.0,257,8800,3.4
1963-12-25,0.0,0.0,262,9200,3.4
1963-12-26,0.0,0.0,291,10500,3.8
1963-12-27,0.0,0.0,279,11000,3.6
1963-12-28,0.0,0.0,261,12000,3.4
1963-12-29,0.0,0.0,233,12000,3.0
1963-12-30,0.0,0.0,248,12000,3.2
1963-12-31,0.0,0.0,205,11000,2.7
1964-01-01,-0.56,-0.56,217,10000,2.8
1964-02-01,0.0,0.0,260,9000,3.4
1964-03-01,0.0,0.0,290,8400,3.8
1964-04-01,0.0,0.0,267,8000,3.4
1964-05-01,0.0,0.0,300,8300,3.8
1964-06-01,-0.12,-0.12,322,9000,4.0
1964-07-01,-0.13,-0.13,399,10500,4.9
1964-08-01,0.0,0.0,533,12000,6.5
1964-09-01,-1.25,-1.25,2659,15000,31.8
1964-10-01,0.0,0.0,6623,29000,73.8
1964-11-01,0.0,0.0,1791,34000,19.7
1964-12-01,-0.03,-0.03,1173,35000,13.9
1964-01-13,-0.75,-0.75,554,31000,6.7
1964-01-14,0.0,0.0,594,28000,7.4
1964-01-15,0.0,0.0,731,25000,9.1
1964-01-16,0.0,0.0,659,24000,8.2
1964-01-17,0.0,0.0,609,23000,7.7
1964-01-18,0.0,0.0,543,22000,6.8
1964-01-19,0.0,0.0,478,22000,6.0
1964-01-20,-0.46,-0.46,736,23000,9.4
1964-01-21,0.0,0.0,2275,30000,28.4
1964-01-22,0.0,0.0,3125,36000,36.3
1964-01-23,0.0,0.0,2298,40000,25.6
1964-01-24,-0.01,-0.01,1905,44000,21.6
1964-01-25,-1.02,-1.02,5072,75000,57.4
1964-01-26,0.0,0.0,5093,152000,50.5
1964-01-27,0.0,0.0,2539,183000,28.1
1964-01-28,0.0,0.0,2042,166000,23.2
1964-01-29,0.0,0.0,1552,124000,18.1
1964-01-30,0.0,0.0,1431,93400,17.2
1964-01-31,0.0,0.0,1276,73900,15.4
1964-01-02,-0.04,-0.04,1209,61200,14.7
1964-02-02,0.0,0.0,1211,53500,14.7
1964-03-02,0.0,0.0,1109,48200,13.0
1964-04-02,0.0,0.0,933,42500,11.2
1964-05-02,0.0,0.0,925,37200,11.3
1964-06-02,-0.4,-0.4,1001,34000,11.7
1964-07-02,0.0,0.0,2317,41500,22.4
1964-08-02,0.0,0.0,1541,47200,16.0
1964-09-02,0.0,0.0,1110,46200,12.1
1964-10-02,-0.08,-0.08,986,42100,11.2
1964-11-02,-0.39,-0.39,897,35900,10.3
1964-12-02,0.0,0.0,794,29900,9.3
1964-02-13,0.0,0.0,836,26300,9.8
1964-02-14,0.0,0.0,821,24200,9.7
1964-02-15,-0.15,-0.15,820,23000,9.7
1964-02-16,-0.28,-0.28,874,23000,10.4
1964-02-17,0.0,0.0,992,22500,11.7
1964-02-18,-0.29,-0.29,860,21900,10.0
1964-02-19,-0.8,-0.8,766,20500,9.1
1964-02-20,0.0,0.0,853,19600,10.0
1964-02-21,0.0,0.0,781,19700,8.9
1964-02-22,0.0,0.0,692,18300,8.2
1964-02-23,0.0,0.0,619,17300,7.6
1964-02-24,0.0,0.0,656,16000,8.1
1964-02-25,0.0,0.0,604,16000,7.5
1964-02-26,0.0,0.0,615,15900,7.6
1964-02-27,0.0,0.0,606,14300,7.5
1964-02-28,-0.14,-0.14,573,14400,7.1
1964-01-03,0.0,0.0,561,14000,6.9
1964-02-03,0.0,0.0,623,14500,7.6
1964-03-03,-0.14,-0.14,868,15300,10.1
1964-04-03,-0.03,-0.03,2027,22100,20.3
1964-05-03,-0.05,-0.05,6122,50100,61.9
1964-06-03,0.0,0.0,3849,153000,40.3
1964-07-03,-0.02,-0.02,2320,332000,24.1
1964-08-03,-0.11,-0.11,1951,318000,20.9
1964-09-03,-0.04,-0.04,1837,252000,19.9
1964-10-03,0.0,0.0,2045,225000,20.3
1964-11-03,0.0,0.0,2747,363000,21.4
1964-12-03,-0.25,-0.25,2144,458000,17.2
1964-03-13,0.0,0.0,1645,341000,16.4
1964-03-14,-0.12,-0.12,1425,208000,16.4
1964-03-15,-0.04,-0.04,1551,153000,16.6
1964-03-16,0.0,0.0,1398,128000,15.3
1964-03-17,0.0,0.0,1177,122000,13.5
1964-03-18,0.0,0.0,1071,116000,12.5
1964-03-19,0.0,0.0,985,102000,11.7
1964-03-20,0.0,0.0,937,88700,11.2
1964-03-21,-1.43,-1.43,973,77200,11.7
1964-03-22,-0.18,-0.18,1274,69500,15.1
1964-03-23,0.0,0.0,2353,66500,26.0
1964-03-24,0.0,0.0,2573,63400,28.3
1964-03-25,0.0,0.0,2064,57200,23.7
1964-03-26,-0.16,-0.16,1826,52900,21.4
1964-03-27,0.0,0.0,1861,50300,22.2
1964-03-28,0.0,0.0,1485,53700,17.9
1964-03-29,0.0,0.0,1372,73200,16.8
1964-03-30,-0.07,-0.07,1303,75000,16.0
1964-03-31,0.0,0.0,1212,66900,14.9
1964-01-04,0.0,0.0,1146,60200,14.2
1964-02-04,-0.27,-0.27,1090,53100,13.5
1964-03-04,-0.07,-0.07,1484,49000,18.3
1964-04-04,0.0,0.0,1306,46300,15.8
1964-05-04,0.0,0.0,1065,50900,13.1
1964-06-04,-0.56,-0.56,1058,63800,13.1
1964-07-04,-0.26,-0.26,1845,65300,23.1
1964-08-04,-0.61,-0.61,1704,65200,20.7
1964-09-04,0.0,0.0,1754,71800,21.4
1964-10-04,0.0,0.0,1278,74700,15.6
1964-11-04,0.0,0.0,1161,73600,14.4
1964-12-04,0.0,0.0,1085,66700,13.5
1964-04-13,-0.01,-0.01,1040,58600,13.0
1964-04-14,-0.45,-0.45,2252,55500,27.5
1964-04-15,-0.44,-0.44,3261,58900,39.2
1964-04-16,0.0,0.0,2003,63400,24.1
1964-04-17,0.0,0.0,1669,59100,20.5
1964-04-18,0.0,0.0,1522,55100,18.9
1964-04-19,-0.16,-0.16,1520,51700,18.9
1964-04-20,-0.79,-0.79,2095,50500,24.9
1964-04-21,-0.37,-0.37,3763,62900,34.4
1964-04-22,-0.02,-0.02,3544,102000,36.6
1964-04-23,0.0,0.0,2499,143000,28.1
1964-04-24,0.0,0.0,2105,140000,24.5
1964-04-25,0.0,0.0,1833,124000,21.8
1964-04-26,0.0,0.0,1688,97300,20.3
1964-04-27,-0.03,-0.03,1572,79000,19.1
1964-04-28,-0.37,-0.37,1897,68000,23.4
1964-04-29,-0.61,-0.61,2644,66300,31.5
1964-04-30,-1.55,-1.55,6832,98300,75.2
1964-01-05,-0.17,-0.17,7220,147000,82.6
1964-02-05,0.2,0.2,4106,184000,48.3
1964-03-05,0.18,0.18,3191,163000,38.3
1964-04-05,0.14,0.14,2778,123000,33.8
1964-05-05,0.23,0.23,2435,94900,29.8
1964-06-05,0.17,0.17,2159,77700,26.6
1964-07-05,0.19,0.19,1989,65200,24.7
1964-08-05,0.19,0.19,1876,56000,23.4
1964-09-05,0.18,0.18,1736,49400,21.8
1964-10-05,0.17,0.17,1580,43700,19.9
1964-11-05,0.18,0.18,1476,39300,18.7
1964-12-05,0.22,0.22,1377,35400,17.5
1964-05-13,-0.27,-0.27,1333,32600,17.0
1964-05-14,0.18,0.18,1509,31000,18.5
1964-05-15,0.19,0.19,1291,31300,16.0
1964-05-16,0.14,0.14,1167,32200,14.7
1964-05-17,0.15,0.15,1100,31700,14.0
1964-05-18,0.16,0.16,1019,29900,13.0
1964-05-19,0.18,0.18,949,27100,12.1
1964-05-20,0.14,0.14,908,24500,11.7
1964-05-21,0.2,0.2,855,22600,11.0
1964-05-22,0.21,0.21,817,21100,10.6
1964-05-23,0.19,0.19,773,19900,10.0
1964-05-24,0.19,0.19,748,18300,9.7
1964-05-25,0.22,0.22,713,16900,9.3
1964-05-26,0.19,0.19,662,16000,8.6
1964-05-27,0.19,0.19,630,14900,8.2
1964-05-28,0.17,0.17,609,14300,8.0
1964-05-29,0.2,0.2,583,13200,7.6
1964-05-30,0.2,0.2,565,12400,7.4
1964-05-31,0.2,0.2,565,11900,7.4
1964-01-06,0.22,0.22,565,11500,7.4
1964-02-06,0.25,0.25,555,11100,7.2
1964-03-06,0.1,0.1,530,10600,6.9
1964-04-06,0.19,0.19,538,10500,7.0
1964-05-06,0.22,0.22,505,10600,6.6
1964-06-06,0.17,0.17,491,10500,6.4
1964-07-06,0.19,0.19,637,11800,8.3
1964-08-06,-0.11,-0.11,1070,16500,14.0
1964-09-06,0.23,0.23,787,17300,9.8
1964-10-06,0.22,0.22,583,16400,7.4
1964-11-06,0.23,0.23,488,15600,6.3
1964-12-06,0.25,0.25,438,13900,5.7
1964-06-13,0.22,0.22,416,12500,5.4
1964-06-14,0.23,0.23,429,11700,5.6
1964-06-15,0.19,0.19,421,10200,5.5
1964-06-16,0.25,0.25,395,10100,5.1
1964-06-17,0.24,0.24,386,9860,5.0
1964-06-18,0.22,0.22,369,10100,4.8
1964-06-19,0.05,0.05,360,9810,4.7
1964-06-20,0.18,0.18,372,9340,4.9
1964-06-21,0.22,0.22,356,9590,4.6
1964-06-22,-0.5,-0.5,363,9150,4.7
1964-06-23,0.2,0.2,407,8870,5.3
1964-06-24,-0.58,-0.58,371,9290,4.9
1964-06-25,0.23,0.23,424,8840,5.6
1964-06-26,0.25,0.25,339,8500,4.5
1964-06-27,0.23,0.23,298,7940,3.9
1964-06-28,0.23,0.23,280,7400,3.7
1964-06-29,0.24,0.24,275,7250,3.6
1964-06-30,0.27,0.27,275,6760,3.6
1964-01-07,0.18,0.18,265,6520,3.5
1964-02-07,0.21,0.21,234,6070,3.1
1964-03-07,0.19,0.19,267,5650,3.5
1964-04-07,-1.81,-1.81,341,5580,4.5
1964-05-07,-0.06,-0.06,291,5930,3.9
1964-06-07,0.21,0.21,285,6060,3.8
1964-07-07,0.23,0.23,255,5700,3.4
1964-08-07,-1.6,-1.6,323,5970,4.3
1964-09-07,0.22,0.22,706,6590,9.5
1964-10-07,0.23,0.23,395,6380,5.2
1964-11-07,0.26,0.26,316,6010,4.1
1964-12-07,0.24,0.24,284,5720,3.7
1964-07-13,-1.19,-1.19,359,6340,4.1
1964-07-14,0.24,0.24,542,8120,5.3
1964-07-15,-0.67,-0.67,371,7570,4.5
1964-07-16,0.25,0.25,300,7310,3.8
1964-07-17,0.24,0.24,262,7300,3.4
1964-07-18,0.28,0.28,237,6470,3.0
1964-07-19,0.21,0.21,230,6580,3.0
1964-07-20,0.25,0.25,229,7090,3.0
1964-07-21,0.24,0.24,232,6370,3.0
1964-07-22,0.21,0.21,209,5830,2.7
1964-07-23,0.2,0.2,213,5150,2.8
1964-07-24,0.19,0.19,208,5010,2.7
1964-07-25,0.21,0.21,200,4760,2.6
1964-07-26,0.21,0.21,208,4820,2.7
1964-07-27,0.21,0.21,211,5170,2.8
1964-07-28,0.2,0.2,208,4810,2.7
1964-07-29,0.19,0.19,200,4650,2.6
1964-07-30,-0.51,-0.51,195,4670,2.6
1964-07-31,0.21,0.21,182,4630,2.4
1964-01-08,0.2,0.2,165,4170,2.2
1964-02-08,0.23,0.23,161,4110,2.1
1964-03-08,-0.04,-0.04,199,4420,2.6
1964-04-08,0.2,0.2,336,4670,4.5
1964-05-08,0.19,0.19,283,5150,3.7
1964-06-08,0.19,0.19,240,6190,3.0
1964-07-08,0.16,0.16,221,6560,2.8
1964-08-08,0.19,0.19,193,7620,2.5
1964-09-08,0.19,0.19,167,7850,2.2
1964-10-08,0.16,0.16,169,6430,2.2
1964-11-08,0.19,0.19,173,5570,2.3
1964-12-08,-0.02,-0.02,183,5240,2.4
1964-08-13,0.17,0.17,170,4960,2.2
1964-08-14,0.16,0.16,173,4280,2.3
1964-08-15,0.19,0.19,154,4080,2.0
1964-08-16,0.2,0.2,146,4480,1.9
1964-08-17,0.13,0.13,159,4800,2.1
1964-08-18,0.16,0.16,153,4030,2.0
1964-08-19,0.14,0.14,165,3770,2.2
1964-08-20,0.25,0.25,170,3890,2.2
1964-08-21,0.17,0.17,169,3440,2.2
1964-08-22,0.15,0.15,149,3370,2.0
1964-08-23,0.18,0.18,145,3430,1.9
1964-08-24,0.15,0.15,144,3640,1.9
1964-08-25,0.18,0.18,132,3200,1.8
1964-08-26,0.17,0.17,116,3330,1.5
1964-08-27,0.17,0.17,104,3390,1.4
1964-08-28,0.17,0.17,96,3300,1.2
1964-08-29,0.17,0.17,106,3180,1.4
1964-08-30,0.14,0.14,118,3480,1.6
1964-08-31,-0.19,-0.19,118,3750,1.6
1964-01-09,0.19,0.19,124,3600,1.6
1964-02-09,0.14,0.14,111,3210,1.5
1964-03-09,0.17,0.17,105,3040,1.4
1964-04-09,0.15,0.15,103,2970,1.4
1964-05-09,0.15,0.15,98,2660,1.3
1964-06-09,0.15,0.15,92,2520,1.2
1964-07-09,0.15,0.15,83,2550,1.1
1964-08-09,0.14,0.14,91,2740,1.2
1964-09-09,0.13,0.13,98,2520,1.3
1964-10-09,0.17,0.17,102,2370,1.4
1964-11-09,0.17,0.17,98,2440,1.3
1964-12-09,0.04,0.04,110,2290,1.5
1964-09-13,0.13,0.13,137,1930,1.8
1964-09-14,0.14,0.14,115,2130,1.5
1964-09-15,0.15,0.15,123,2010,1.6
1964-09-16,0.13,0.13,117,1970,1.6
1964-09-17,0.12,0.12,94,1950,1.2
1964-09-18,0.12,0.12,102,1860,1.4
1964-09-19,0.01,0.01,106,1830,1.4
1964-09-20,-0.01,-0.01,103,1520,1.4
1964-09-21,0.11,0.11,151,2120,2.0
1964-09-22,0.11,0.11,151,2360,2.0
1964-09-23,0.12,0.12,95,2120,1.2
1964-09-24,0.12,0.12,99,2030,1.3
1964-09-25,0.09,0.09,84,1990,1.1
1964-09-26,0.1,0.1,76,1810,1.0
1964-09-27,0.12,0.12,53,1450,0.7
1964-09-28,-0.98,-0.98,59,1880,0.8
1964-09-29,-0.8,-0.8,134,2360,1.8
1964-09-30,-0.11,-0.11,185,2660,2.4
1964-01-10,0.1,0.1,176,3010,2.3
1964-02-10,-0.4,-0.4,169,3180,2.2
1964-03-10,0.09,0.09,211,4010,2.7
1964-04-10,0.06,0.06,206,3790,2.7
1964-05-10,0.13,0.13,162,3820,2.0
1964-06-10,0.13,0.13,158,3910,2.0
1964-07-10,0.1,0.1,144,2660,1.8
1964-08-10,0.1,0.1,121,2680,1.6
1964-09-10,0.05,0.05,122,2710,1.6
1964-10-10,0.12,0.12,126,2980,1.6
1964-11-10,0.09,0.09,113,2580,1.5
1964-12-10,0.08,0.08,125,2530,1.6
1964-10-13,0.07,0.07,119,2820,1.6
1964-10-14,0.09,0.09,119,2740,1.6
1964-10-15,0.1,0.1,121,2580,1.6
1964-10-16,0.1,0.1,121,2430,1.6
1964-10-17,-0.19,-0.19,164,2740,2.2
1964-10-18,0.09,0.09,281,3550,3.7
1964-10-19,0.08,0.08,234,3350,3.1
1964-10-20,0.08,0.08,228,3120,3.0
1964-10-21,0.08,0.08,169,2950,2.2
1964-10-22,0.08,0.08,144,3010,1.8
1964-10-23,0.07,0.07,128,2930,1.6
1964-10-24,0.06,0.06,123,2710,1.6
1964-10-25,0.1,0.1,131,2530,1.7
1964-10-26,0.07,0.07,137,2740,1.8
1964-10-27,0.06,0.06,160,2680,2.1
1964-10-28,0.08,0.08,149,2630,2.0
1964-10-29,0.08,0.08,119,2610,1.6
1964-10-30,0.07,0.07,126,2450,1.6
1964-10-31,0.07,0.07,117,2380,1.5
1964-01-11,0.0,0.0,119,2260,1.6
1964-02-11,0.0,0.0,121,2480,1.6
1964-03-11,0.0,0.0,130,2450,1.7
1964-04-11,0.0,0.0,131,2480,1.7
1964-05-11,0.0,0.0,131,2550,1.7
1964-06-11,0.0,0.0,135,2630,1.8
1964-07-11,0.0,0.0,118,2350,1.5
1964-08-11,0.0,0.0,126,2530,1.6
1964-09-11,0.0,0.0,129,2630,1.7
1964-10-11,0.0,0.0,146,2610,1.9
1964-11-11,0.0,0.0,109,2630,1.4
1964-12-11,0.0,0.0,126,2630,1.6
1964-11-13,0.0,0.0,118,2500,1.5
1964-11-14,0.0,0.0,107,2450,1.4
1964-11-15,0.0,0.0,94,2310,1.2
1964-11-16,-0.2,-0.2,97,2500,1.2
1964-11-17,0.0,0.0,109,2430,1.4
1964-11-18,0.0,0.0,120,2330,1.6
1964-11-19,-0.17,-0.17,126,2330,1.6
1964-11-20,-0.27,-0.27,141,2350,1.8
1964-11-21,0.0,0.0,166,2350,2.2
1964-11-22,0.0,0.0,157,2380,2.0
1964-11-23,0.0,0.0,142,2450,1.8
1964-11-24,0.0,0.0,136,2550,1.8
1964-11-25,-1.33,-1.33,152,2740,2.0
1964-11-26,-0.02,-0.02,832,5050,11.1
1964-11-27,0.0,0.0,480,5470,5.5
1964-11-28,0.0,0.0,261,5790,3.1
1964-11-29,0.0,0.0,199,6570,2.4
1964-11-30,0.0,0.0,177,6460,2.2
1964-01-12,0.0,0.0,162,5540,2.0
1964-02-12,0.0,0.0,146,4260,1.8
1964-03-12,-0.18,-0.18,145,4740,1.8
1964-04-12,-0.77,-0.77,201,5750,2.6
1964-05-12,-0.59,-0.59,584,5930,7.7
1964-06-12,-0.15,-0.15,540,6310,6.8
1964-07-12,0.0,0.0,464,6380,5.9
1964-08-12,0.0,0.0,281,6120,3.5
1964-09-12,0.0,0.0,300,5610,3.8
1964-10-12,0.0,0.0,223,5360,2.8
1964-11-12,-0.02,-0.02,201,5290,2.6
1964-12-12,-1.41,-1.41,479,6190,6.2
1964-12-13,-0.05,-0.05,1306,7200,17.0
1964-12-14,0.0,0.0,542,7200,6.5
1964-12-15,0.0,0.0,348,7440,4.3
1964-12-16,0.0,0.0,256,9130,3.2
1964-12-17,0.0,0.0,222,11200,2.8
1964-12-18,0.0,0.0,238,10200,3.0
1964-12-19,0.0,0.0,175,6670,2.2
1964-12-20,-0.24,-0.24,193,8770,2.4
1964-12-21,0.0,0.0,203,8190,2.6
1964-12-22,0.0,0.0,195,8280,2.5
1964-12-23,0.0,0.0,174,7750,2.2
1964-12-24,0.0,0.0,171,7450,2.2
1964-12-25,0.0,0.0,187,7460,2.4
1964-12-26,-0.06,-0.06,255,7050,3.3
1964-12-27,-1.76,-1.76,408,7870,5.3
1964-12-28,0.0,0.0,1914,12200,23.8
1964-12-29,0.0,0.0,799,17300,9.3
1964-12-30,0.0,0.0,493,20300,5.9
1964-12-31,0.0,0.0,381,23300,4.5
1965-01-01,0.0,0.0,343,22200,4.1
1965-02-01,-0.04,-0.04,316,19900,3.9
1965-03-01,0.0,0.0,366,18100,4.5
1965-04-01,0.0,0.0,312,14600,3.7
1965-05-01,0.0,0.0,344,15100,4.2
1965-06-01,0.0,0.0,330,19800,4.1
1965-07-01,0.0,0.0,298,20800,3.6
1965-08-01,-0.39,-0.39,365,18300,4.4
1965-09-01,-0.38,-0.38,738,17500,8.5
